id,title,description,link,image_link,price,availability,condition,brand,mpn,google_product_category,product_type
marturie-urs-mama-pui-051,Mărturie Botez Urs Mamă și Pui din Ceară de Soia Personalizată,"Mărturia în formă de urs mamă și pui este realizată manual din ceară naturală de soia și simbolizează iubirea, protecția și legătura specială dintre mamă și copil. Reprezintă un cadou elegant și emoționant pentru invitații la botez, baby shower sau alte evenimente dedicate familiei. Mărturia poate fi personalizată cu etichetă ce include numele copilului și data evenimentului și este disponibilă cu sau fără parfum, în funcție de preferințe. Caracteristici: Material: Ceară naturală de soia | Personalizare cu etichetă inclusă | Disponibilă cu sau fără parfum | Realizată manual | Potrivită pentru botez, baby shower și aniversări | Se poate asorta cu invitațiile, meniurile, plicurile de dar și celelalte produse personalizate Boundless Collection.",https://boundlesscollection.ro/p/marturie-botez-urs-mama-si-pui-din-ceara-de-soia-personalizata-marturie.html,https://boundlesscollection.ro/images/marturii/marturie-urs-mama-pui.jpg,25.00 RON,in stock,new,Boundless Collection,marturie-urs-mama-pui-051,Arts & Entertainment > Party & Celebration > Favors,marturii botez
marturie-tulle-bleu-norisor-001,Mărturie Botez Norișor Bleu din Ceară de Soia Personalizată,"Mărturia în formă de norișor este realizată manual din ceară naturală de soia și reprezintă un cadou delicat pentru invitații la botezul unui băiețel, baby shower sau prima aniversare. Modelul este ambalat individual în tulle alb, legat cu panglică satin bleu și accesorizat cu etichetă personalizată cu numele copilului și data evenimentului, oferind un aspect elegant și rafinat. Mărturia poate fi realizată cu sau fără parfum, în funcție de preferințe. Caracteristici: Material: Ceară naturală de soia | Greutate: aproximativ 39 g | Ambalaj: Tulle alb cu panglică satin bleu și etichetă personalizată | Disponibilă cu sau fără parfum | Realizată manual | Potrivită pentru botez, baby shower și prima aniversare | Se poate asorta cu invitațiile, meniurile, plicurile de dar și celelalte produse personalizate Boundless Collection.",https://boundlesscollection.ro/p/marturie-botez-norisor-bleu-din-ceara-de-soia-personalizata-marturie.html,https://boundlesscollection.ro/images/marturii/marturie-norisor-bleu-tulle.jpg,17.00 RON,in stock,new,Boundless Collection,marturie-tulle-bleu-norisor-001,Arts & Entertainment > Party & Celebration > Favors,marturii botez
marturie-cuplu-bebe-soia-ivoriu-078,Mărturie Familie cu Bebeluș din Ceară de Soia Personalizată,"Mărturia în formă de familie cu bebeluș este realizată manual din ceară naturală de soia, în nuanță elegantă de ivory, și simbolizează iubirea, unitatea și începutul unui nou capitol în viață. Este alegerea ideală pentru invitații la nuntă, botez, nuntă și botez (nuntez), baby shower sau alte evenimente dedicate familiei. Mărturia poate fi personalizată cu etichetă ce include numele și data evenimentului și este disponibilă cu sau fără parfum, în funcție de preferințe. Caracteristici: Material: Ceară naturală de soia | Greutate: aproximativ 99 g | Culoare: Ivory | Personalizare cu etichetă inclusă | Disponibilă cu sau fără parfum | Realizată manual | Potrivită pentru nuntă, botez, nuntez, baby shower și aniversări | Se poate asorta cu invitațiile, meniurile, plicurile de dar și celelalte produse personalizate Boundless Collection.",https://boundlesscollection.ro/p/marturie-familie-cu-bebelus-din-ceara-de-soia-personalizata-marturie.html,https://boundlesscollection.ro/images/marturii/marturie-cuplu-bebe-soia-crem.jpg,18.00 RON,in stock,new,Boundless Collection,marturie-cuplu-bebe-soia-ivoriu-078,Arts & Entertainment > Party & Celebration > Favors,marturii nunta
marturie-felii-lamai-suport-auriu-tulle-078,Mărturie Felii de Lămâie din Ceară de Soia în Cerc Auriu Personalizată,"Mărturia cu felii de lămâie este realizată manual din ceară naturală de soia și este compusă din patru felii decorative în nuanțe vibrante de galben, inspirate de farmecul mediteranean. Ansamblul este ambalat elegant într-un cerc auriu decorativ, prins în tulle alb, decorat cu panglică satin galbenă și etichetă personalizată cu numele și data evenimentului, oferind un aspect rafinat și luminos. Mărturia poate fi realizată cu sau fără parfum, în funcție de preferințe. Caracteristici: Material: Ceară naturală de soia | Greutate totală: aproximativ 36 g (4 felii de lămâie x aproximativ 9 g) | Ambalaj: Cerc auriu decorativ, tulle alb, panglică satin galbenă și etichetă personalizată | Disponibilă cu sau fără parfum | Realizată manual | Potrivită pentru nuntă, botez, logodnă, petreceri de vară și evenimente cu tematică mediteraneană | Se poate asorta cu invitațiile, meniurile, plicurile de dar și celelalte produse personalizate Boundless Collection.",https://boundlesscollection.ro/p/marturie-felii-de-lamaie-din-ceara-de-soia-in-cerc-auriu-personalizata-marturie.html,https://boundlesscollection.ro/images/marturii/marturie-felii-lamai-suport-auriu-tulle.jpg,20.00 RON,in stock,new,Boundless Collection,marturie-felii-lamai-suport-auriu-tulle-078,Arts & Entertainment > Party & Celebration > Favors,marturii nunta
marturie-felii-portocala-suport-auriu-tulle-079,Mărturie Felii de Portocală din Ceară de Soia în Cerc Auriu Personalizată,"Mărturia cu felii de portocală este realizată manual din ceară naturală de soia și este compusă din trei felii decorative în nuanțe calde de portocaliu și roșu, inspirate de fructele citrus. Ansamblul este ambalat elegant într-un cerc auriu decorativ, prins în tulle alb, decorat cu panglică satin portocalie și etichetă personalizată cu numele și data evenimentului, oferind un aspect vesel și rafinat. Mărturia poate fi realizată cu sau fără parfum, în funcție de preferințe. Caracteristici: Material: Ceară naturală de soia | Greutate totală: aproximativ 27 g (3 felii de portocală x aproximativ 9 g) | Ambalaj: Cerc auriu decorativ, tulle alb, panglică satin portocalie și etichetă personalizată | Disponibilă cu sau fără parfum | Realizată manual | Potrivită pentru nuntă, botez, logodnă, petreceri de vară și evenimente cu tematică citrus sau mediteraneană | Se poate asorta cu invitațiile, meniurile, plicurile de dar și celelalte produse personalizate Boundless Collection.",https://boundlesscollection.ro/p/marturie-felii-de-portocala-din-ceara-de-soia-in-cerc-auriu-personalizata-marturie.html,https://boundlesscollection.ro/images/marturii/marturie-felii-portocala-suport-auriu-tulle.jpg,20.00 RON,in stock,new,Boundless Collection,marturie-felii-portocala-suport-auriu-tulle-079,Arts & Entertainment > Party & Celebration > Favors,marturii nunta
marturie-ursulet-cupcake-tulle-081,Mărturie Ursuleț Cupcake din Ceară de Soia în Săculeț Tulle Personalizată,"Mărturia Ursuleț Cupcake este realizată manual din ceară naturală de soia și impresionează prin designul adorabil al unui ursuleț așezat pe o bază în formă de cupcake, fiind alegerea perfectă pentru botez, baby shower, prima aniversare sau petreceri dedicate copiilor. Fiecare mărturie este ambalată individual într-un săculeț din tulle, decorată cu fundiță satin și etichetă personalizată cu numele și data evenimentului. Poate fi realizată cu sau fără parfum, în funcție de preferințe. Caracteristici: Material: Ceară naturală de soia | Dimensiuni: 5,2 × 4,5 cm | Greutate: aproximativ 53 g | Ambalaj: Săculeț din tulle, fundiță satin și etichetă personalizată | Disponibilă cu sau fără parfum | Realizată manual | Ideală pentru botez, baby shower, prima aniversare și evenimente tematice pentru copii | Se poate asorta cu invitațiile, meniurile, plicurile de dar și celelalte produse personalizate Boundless Collection.",https://boundlesscollection.ro/p/marturie-ursulet-cupcake-din-ceara-de-soia-in-saculet-tulle-personalizata-marturie.html,https://boundlesscollection.ro/images/marturii/marturie-ursulet-cupcake-tulle.jpg,30.00 RON,in stock,new,Boundless Collection,marturie-ursulet-cupcake-tulle-081,Arts & Entertainment > Party & Celebration > Favors,marturii botez
marturie-ursulet-mini-tulle-082,Mărturie Ursuleț Mini din Ceară de Soia în Săculeț Tulle Personalizată,"Mărturia Ursuleț Mini este realizată manual din ceară naturală de soia și impresionează prin designul delicat al unui ursuleț în nuanță ivory, așezat pe o bază rotundă decorativă. Fiecare mărturie este ambalată individual într-un săculeț din tulle, decorată cu fundiță satin albă și etichetă personalizată cu numele și data evenimentului. Poate fi realizată cu sau fără parfum, în funcție de preferințe. Caracteristici: Material: Ceară naturală de soia | Greutate: aproximativ 12 g | Ambalaj: Săculeț din tulle, fundiță satin albă și etichetă personalizată | Disponibilă cu sau fără parfum | Realizată manual | Ideală pentru botez, baby shower, prima aniversare și petreceri tematice pentru copii | Se poate asorta cu invitațiile, meniurile, plicurile de dar și celelalte produse personalizate Boundless Collection.",https://boundlesscollection.ro/p/marturie-ursulet-mini-din-ceara-de-soia-in-saculet-tulle-personalizata-marturie.html,https://boundlesscollection.ro/images/marturii/marturie-ursulet-mini-tulle.jpg,17.00 RON,in stock,new,Boundless Collection,marturie-ursulet-mini-tulle-082,Arts & Entertainment > Party & Celebration > Favors,marturii botez
marturie-leut-safari-098,Mărturie Leu Safari din Ceară de Soia în Cutiuță Personalizată,"Mărturia Leu Safari este realizată manual din ceară naturală de soia și reprezintă un simpatic pui de leu, fiind alegerea ideală pentru botezuri, baby shower și petreceri cu tematică Safari sau Junglă. Fiecare mărturie este ambalată individual într-o cutiuță decorată cu design jungle, accesorizată cu fundiță satin verde și etichetă personalizată cu numele și data evenimentului. Poate fi realizată cu sau fără parfum, în funcție de preferințe. Caracteristici: Material: Ceară naturală de soia | Greutate: aproximativ 34 g | Ambalaj: Cutiuță tematică Safari, fundiță satin verde și etichetă personalizată | Disponibilă cu sau fără parfum | Realizată manual | Ideală pentru botez, baby shower, aniversări și petreceri cu tematică Safari sau Junglă | Se poate asorta cu invitațiile, meniurile, plicurile de dar și celelalte produse personalizate Boundless Collection.",https://boundlesscollection.ro/p/marturie-leu-safari-din-ceara-de-soia-in-cutiuta-personalizata-marturie.html,https://boundlesscollection.ro/images/marturii/marturie-leut-safari.jpg,15.00 RON,in stock,new,Boundless Collection,marturie-leut-safari-098,Arts & Entertainment > Party & Celebration > Favors,marturii botez
marturie-leu-soia-001,Mărturie Leu din Ceară de Soia în Cutie Personalizată Safari,"Mărturia Leu este realizată manual din ceară naturală de soia și reprezintă un simpatic pui de leu, fiind alegerea ideală pentru botezuri, baby shower și petreceri cu tematică Safari sau Junglă. Fiecare mărturie este ambalată individual într-o cutie personalizată cu ilustrații safari și fereastră transparentă, decorată cu panglică satin verde și etichetă personalizată cu numele și data evenimentului. Poate fi realizată cu sau fără parfum, în funcție de preferințe. Caracteristici: Material: Ceară naturală de soia | Dimensiuni leu: 5,5 × 3,5 cm | Greutate: aproximativ 23 g | Ambalaj: Cutie personalizată cu tematică Safari, panglică satin și etichetă personalizată | Disponibilă cu sau fără parfum | Realizată manual | Ideală pentru botez, baby shower, aniversări și petreceri cu tematică Safari sau Junglă | Se poate asorta cu invitațiile, meniurile, plicurile de dar și celelalte produse personalizate Boundless Collection.",https://boundlesscollection.ro/p/marturie-leu-din-ceara-de-soia-in-cutie-personalizata-safari-marturie.html,https://boundlesscollection.ro/images/marturii/marturie-leu-safari.jpg,14.99 RON,in stock,new,Boundless Collection,marturie-leu-soia-001,Arts & Entertainment > Party & Celebration > Favors,marturii botez
marturie-lamaie-soia-001,Mărturie Lămâie din Ceară de Soia în Săculeț Tulle Personalizată,"Mărturia Lămâie este realizată manual din ceară naturală de soia și impresionează prin designul realist, inspirat de prospețimea fructelor mediteraneene. Fiecare mărturie este ambalată individual într-un săculeț din tulle alb, decorată cu fundiță satin și poate fi însoțită de etichetă personalizată cu numele și data evenimentului. Poate fi realizată cu sau fără parfum, în funcție de preferințe. Caracteristici: Material: Ceară naturală de soia | Dimensiuni: aproximativ 5 × 6 cm | Greutate: aproximativ 60 g | Ambalaj: Săculeț din tulle alb, fundiță satin și etichetă personalizată | Disponibilă cu sau fără parfum | Realizată manual | Ideală pentru nuntă, botez, logodnă, petreceri de vară și evenimente cu tematică mediteraneană sau citrus | Se poate asorta cu invitațiile, meniurile, plicurile de dar și celelalte produse personalizate Boundless Collection.",https://boundlesscollection.ro/p/marturie-lamaie-din-ceara-de-soia-in-saculet-tulle-personalizata-marturie.html,https://boundlesscollection.ro/images/marturii/marturie-lamaie-soia.jpg,20.00 RON,in stock,new,Boundless Collection,marturie-lamaie-soia-001,Arts & Entertainment > Party & Celebration > Favors,marturii nunta
